Id,name,company_name,m2,gross_max_power,lon,lat,Punktgeometrie (als WKT),source,estimated_max_power_mw,estimation_method,estimated_annual_energy_mwh
1f767593-9144-11e7-a556-02028ff44134,t-systems-frankfurt-am-main-1,T-Systems,0.0,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,5.376382504813013,pending_company_or_global_fallback;global_median_fallback;scaled_to_17.0TWh(factor=1.094),23548.555371080998
8c93e34b-14bc-4e4a-9316-695b40b030e1,interxion-fra-12,Digital Realty,3700.0,1.8,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,1.9694710778251687,reported_gross_max_power;scaled_to_17.0TWh(factor=1.094),11214.168317136511
1f9e5d2e-9144-11e7-a556-02028ff44134,equinix-fr6,Equinix,,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,10.750029633129047,pending_company_or_global_fallback;company_mean_estimate;scaled_to_17.0TWh(factor=1.094),61210.66873103679
cd1b7e0b-4e5c-4a10-a417-e9ec9ae56711,maincubes-frankfurt,maincubes,,6.0,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,6.564903592750563,reported_gross_max_power;scaled_to_17.0TWh(factor=1.094),31629.705509872212
7b010580-6ea8-11ed-b986-67b13d3e1203,digital-realty-digital-park-sossenheim-fra29,Digital Realty,,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,6.646467546478675,pending_company_or_global_fallback;company_mean_estimate;scaled_to_17.0TWh(factor=1.094),37844.98620964957
5cde41f2-4a29-4c60-8fa6-bd6e235668e3,firstcolo-werkhaus,firstcolo,,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,5.376382504813013,pending_company_or_global_fallback;global_median_fallback;scaled_to_17.0TWh(factor=1.094),25903.410908189097
bb6196cf-67d0-40ea-8570-a543be1b522f,cyxtera-fra2,Centersquare,,3.0,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,3.2824517963752813,reported_gross_max_power;scaled_to_17.0TWh(factor=1.094),15814.852754936106
1f96033a-9144-11e7-a556-02028ff44134,witcom-witcom-dc-2,Witcom,,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,5.376382504813013,pending_company_or_global_fallback;global_median_fallback;scaled_to_17.0TWh(factor=1.094),25903.410908189097
1f6e074a-9144-11e7-a556-02028ff44134,centurylink-frankfurt-2,Colt Technology Services,0.0,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,5.376382504813013,pending_company_or_global_fallback;company_mean_estimate;scaled_to_17.0TWh(factor=1.094),30613.121982405293
1f4dd6c6-9144-11e7-a556-02028ff44134,colt-technology-services-frankfurt-1,Colt Technology Services,0.0,2.16,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,2.3633652933902027,reported_gross_max_power;scaled_to_17.0TWh(factor=1.094),13457.001980563813
4875dc00-cc62-11ed-995c-c122f0a8bec2,leaseweb-fra-01,LeaseWeb,,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,131.95456221428628,pending_company_or_global_fallback;company_mean_estimate;scaled_to_17.0TWh(factor=1.094),635757.0807484313
